SAP Linkage No,yhq Sales Order No,yhq Sales Order Item No,Item Entry Date,Order Type,Model,Qty,QIC Delivery Style,"Contractor
Corporate
ID",P/O  No.,"Customer's
P/O No.","Delivery
Customer
Id","End user
Country
Code","Estimated
FOB","yhq
Sales
Date
(On or about
Ship date)",Remarks,Ship Point,MS Code,Production Center,"Ship Point 
(ship from 
factory)",Order No,Item No,"Start
Manufacturing
Date","Instructed
Complete
Date","Complete
Date",Actual Date,"Current
Status"
2.00877E+15,2008782158,10,12-01-2023,Y101,AXG100,1,A,L2Q00,4510748181,FEA2300002,C2Q00000,IN,04-06-2023,,,1009,AXG100-GA000BA1AH212B-2JA11/GRH,YCS,5F12,2008782273,10,,25-05-2023,,,
2.00877E+15,2008784931,10,13-01-2023,Y101,EJA210E,6,A,L2Q00,4510751834,FBA23M0011,C2Q00000,IN,05-04-2023,29-03-2023,,1022,EJA210E-JMS4G-912EN-WA12C2HW00-B/KU22,YMG,5826,2008784954,10,16-03-2023,19-04-2023,23-03-2023,24-03-2023,Ship Out
2.00877E+15,2008784931,20,13-01-2023,Y101,EJA210E,2,A,L2Q00,4510751834,FBA23M0011,C2Q00000,IN,11-04-2023,05-04-2023,,1022,EJA210E-JMS4G-912EN-WA12C2TW00-B/KU22,YMG,5826,2008784954,20,23-03-2023,19-04-2023,29-03-2023,30-03-2023,Ship Out
2.00877E+15,2008784931,30,13-01-2023,Y101,EJA510E,3,A,L2Q00,4510751834,FBA23M0011,C2Q00000,IN,31-03-2023,24-03-2023,,1022,EJA510E-JAS7N-012EN/KU22,YMG,5826,2008784954,30,10-03-2023,29-03-2023,17-03-2023,20-03-2023,Ship Out
2.00877E+15,2008832834,10,07-02-2023,Y101,AXW200,1,A,L2Q00,4510810570,FPA2300003,C2Q00000,IN,18-05-2023,,,1009,AXW200-CWSF2CA1FL212B-NNNNN/GRN/E01,YCS,5F12,2008832910,10,13-03-2023,10-05-2023,30-03-2023,,Available
2.00877E+15,2008832834,20,07-02-2023,Y101,AXW4A,1,A,L2Q00,4510810570,FPA2300003,C2Q00000,IN,13-06-2023,,,1009,AXW4A-CSF2122JA11,YCS,5F12,2008832910,20,13-03-2023,05-06-2023,30-03-2023,,Available
2.00877E+15,2008832834,30,07-02-2023,Y101,AX01C,1,,L2Q00,4510810570,FPA2300003,C2Q00000,IN,27-02-2023,27-02-2023,,1009,AX01C-C010,YCS,5F12,2008832910,30,08-02-2023,17-02-2023,11-02-2023,27-02-2023,Ship Out
2.00877E+15,2008832834,40,07-02-2023,Y101,AXW200,1,A,L2Q00,4510810570,FPA2300003,C2Q00000,IN,18-05-2023,,,1009,AXW200-CWSF2CA1FL212B-NNNNN/GRN/E01,YCS,5F12,2008832910,40,13-03-2023,10-05-2023,,,
2.00877E+15,2008832834,50,07-02-2023,Y101,AXW4A,1,A,L2Q00,4510810570,FPA2300003,C2Q00000,IN,13-06-2023,,,1009,AXW4A-CSF2122JA11,YCS,5F12,2008832910,50,13-03-2023,05-06-2023,,,
2.00877E+15,2008832834,60,07-02-2023,Y101,AX01C,1,,L2Q00,4510810570,FPA2300003,C2Q00000,IN,27-02-2023,27-02-2023,,1009,AX01C-C010,YCS,5F12,2008832910,60,08-02-2023,17-02-2023,11-02-2023,27-02-2023,Ship Out
2.00877E+15,2008832834,70,07-02-2023,Y101,AXW200,1,A,L2Q00,4510810570,FPA2300003,C2Q00000,IN,18-05-2023,,,1009,AXW200-CWSF2CA1FL212B-NNNNN/GRN/E01,YCS,5F12,2008832910,70,14-03-2023,10-05-2023,08-04-2023,,Available
2.00877E+15,2008832834,80,07-02-2023,Y101,AXW4A,1,A,L2Q00,4510810570,FPA2300003,C2Q00000,IN,13-06-2023,,,1009,AXW4A-CSF2122JA11,YCS,5F12,2008832910,80,14-03-2023,05-06-2023,08-04-2023,,Available
2.00877E+15,2008832834,90,07-02-2023,Y101,AX01C,1,,L2Q00,4510810570,FPA2300003,C2Q00000,IN,27-02-2023,27-02-2023,,1009,AX01C-C010,YCS,5F12,2008832910,90,08-02-2023,17-02-2023,11-02-2023,27-02-2023,Ship Out
2.00877E+15,2008832834,100,07-02-2023,Y101,FLXA21,1,A,L2Q00,4510810570,FPA2300003,C2Q00000,IN,25-08-2023,,,1009,FLXA21-D-P-D-CB-C5-NN-A-N-LA-N-NN/U,YAS,3U12,2008832855,10,,14-08-2023,,,
2.00877E+15,2008832834,130,07-02-2023,Y101,VY1C,1,,L2Q00,4510810570,FPA2300003,C2Q00000,IN,27-02-2023,27-02-2023,,1009,VY1C-1-10M,YCS,5F12,2008832910,120,08-02-2023,17-02-2023,15-02-2023,27-02-2023,Ship Out
2.00877E+15,2008832834,140,15-03-2023,Y101,VY040,1,A,L2Q00,4510810570,FPA2300003,C2Q00000,IN,12-04-2023,,,1009,VY040-SS2-0ABLBBA1-12NNN00,YCS,5F12,2008832910,130,17-03-2023,03-04-2023,13-04-2023,,Available
2.00877E+15,2008832834,150,15-03-2023,Y101,VY4A,1,A,L2Q00,4510810570,FPA2300003,C2Q00000,IN,12-04-2023,,,1009,VY4A-SS2-12JA100,YCS,5F12,2008832910,140,17-03-2023,03-04-2023,13-04-2023,,Available
2.00877E+15,2008768606,10,04-01-2023,Y101,VP6F3100,2,,L2Q00,4510729812,4510729812,C2Q00012,IN,22-01-2023,14-02-2023,,1009,VP6F3100-V11,YAS,3U12,2008769479,10,05-01-2023,12-01-2023,26-01-2023,14-02-2023,Ship Out
2.00877E+15,2008774271,10,09-01-2023,Y101,ZR22G,1,A,L2Q00,4510737475,FBL2201896,C2Q00000,IN,08-02-2023,02-02-2023,,1022,ZR22G-200-S-C-E-T-T-E-A/CV/F1/SCT,YMG,5826,2008774294,10,17-01-2023,31-01-2023,24-01-2023,25-01-2023,Ship Out
2.00877E+15,2008821987,10,01-02-2023,Y101,LS1SR001,7,,L2Q00,4510796616,4510796616,C2Q00000,IN,08-02-2023,10-02-2023,,1092,LS1SR001-E01/AV,,,,,,08-02-2023,,10-02-2023,
2.00877E+15,2008821983,10,01-02-2023,Y101,LS1SR001,6,,L2Q00,4510796617,4510796617,C2Q00000,IN,09-02-2023,13-02-2023,,1092,LS1SR001-E01/AV,,,,,,09-02-2023,,13-02-2023,
2.00877E+15,2008821986,10,01-02-2023,Y101,LS1SR001,1,,L2Q00,4510796618,4510796618,C2Q00000,IN,08-02-2023,,,1092,LS1SR001-E01/AV,,,,,,08-02-2023,,,
2.00877E+15,2008821986,20,01-03-2023,Y101,LS1SR001,10,,L2Q00,4510796618,4510796618,C2Q00000,IN,08-03-2023,,,1092,LS1SR001-E01/AV,,,,,,08-03-2023,,,
2.00877E+15,2008784930,10,13-01-2023,Y101,EJA210E,1,A,L2Q00,4510751835,FBA2300014,C2Q00000,IN,14-04-2023,07-04-2023,,1022,EJA210E-JMS4G-912EN-WA13C2TW00-A/KU22,YMG,5826,2008784950,10,24-03-2023,19-04-2023,03-04-2023,04-04-2023,Ship Out
2.00877E+15,2008774276,10,09-01-2023,Y101,PW482,1,,L2Q00,4510737478,4510737478,C2Q00012,IN,05-03-2023,28-02-2023,,1009,PW482-50,YAS,3U12,2008774292,10,31-01-2023,23-02-2023,22-02-2023,28-02-2023,Ship Out
2.00877E+15,2008774276,20,09-01-2023,Y101,EC401,1,,L2Q00,4510737478,4510737478,C2Q00012,IN,01-05-2023,,,1009,EC401-50,YAS,3U12,2008774292,20,31-03-2023,17-04-2023,12-04-2023,,Available
2.00877E+15,2008774276,30,09-01-2023,Y101,SB401,1,,L2Q00,4510737478,4510737478,C2Q00012,IN,05-03-2023,24-02-2023,,1009,SB401-50,YAS,3U12,2008774292,30,01-02-2023,23-02-2023,14-02-2023,24-02-2023,Ship Out
2.00877E+15,2008774276,40,09-01-2023,Y101,AAB841,1,,L2Q00,4510737478,4510737478,C2Q00012,IN,28-07-2023,,,1009,AAB841-S50/M4A00,YAS,3U12,2008774292,40,,17-07-2023,,,
2.00877E+15,2008774276,50,09-01-2023,Y101,AAR145,1,,L2Q00,4510737478,4510737478,C2Q00012,IN,06-02-2023,03-02-2023,,1009,AAR145-S50,YAS,3U12,2008774292,50,12-01-2023,27-01-2023,24-01-2023,03-02-2023,Ship Out
2.00877E+15,2008774276,60,09-01-2023,Y101,AAV141,1,,L2Q00,4510737478,4510737478,C2Q00012,IN,28-07-2023,,,1009,AAV141-S50/K4A00,YAS,3U12,2008774292,60,,17-07-2023,,,
2.00877E+15,2008774276,70,09-01-2023,Y101,ADV161,1,,L2Q00,4510737478,4510737478,C2Q00012,IN,06-02-2023,03-02-2023,,1009,ADV161-P50,YAS,3U12,2008774292,70,10-01-2023,27-01-2023,26-01-2023,03-02-2023,Ship Out
2.00877E+15,2008774276,80,09-01-2023,Y101,ADV561,1,,L2Q00,4510737478,4510737478,C2Q00012,IN,06-02-2023,03-02-2023,,1009,ADV561-P50,YAS,3U12,2008774292,80,10-01-2023,27-01-2023,25-01-2023,03-02-2023,Ship Out
2.00877E+15,2008774276,90,09-01-2023,Y101,ALP121,1,,L2Q00,4510737478,4510737478,C2Q00012,IN,06-02-2023,03-02-2023,,1009,ALP121-S00,YAS,3U12,2008774292,90,11-01-2023,27-01-2023,19-01-2023,03-02-2023,Ship Out
2.00877E+15,2008774276,100,09-01-2023,Y101,VI702,1,,L2Q00,4510737478,4510737478,C2Q00012,IN,27-05-2023,,,1009,VI702,YAS,3U12,2008774292,100,,16-05-2023,,,
2.00877E+15,2008774272,10,09-01-2023,Y101,EJA210E,4,A,L2Q00,4510737477,FDA2300006,C2Q00000,IN,30-03-2023,15-03-2023,,1022,EJA210E-JMS5J-912EN-WA12B1WW00-B,YMG,5826,2008774297,10,21-02-2023,22-03-2023,28-02-2023,08-03-2023,Ship Out
2.00877E+15,2008774272,20,09-01-2023,Y101,EJA210E,4,A,L2Q00,4510737477,FDA2300006,C2Q00000,IN,30-03-2023,15-03-2023,,1022,EJA210E-JMS5J-912EN-WA13B1SW00-B,YMG,5826,2008774297,20,21-02-2023,22-03-2023,01-03-2023,08-03-2023,Ship Out
2.00877E+15,2008774272,50,09-01-2023,Y101,AXG100,1,A,L2Q00,4510737477,FDA2300006,C2Q00000,IN,06-06-2023,,,1009,AXG100-GG000CA1AH212B-NNNNN/GRL,YCS,5F12,2008774303,30,,29-05-2023,,,
2.00877E+15,2008774272,40,09-01-2023,Y101,AXG4A,1,A,L2Q00,4510737477,FDA2300006,C2Q00000,IN,30-05-2023,,,1009,AXG4A-G000121JA11,YCS,5F12,2008774303,20,,22-05-2023,,,
2.00877E+15,2008774272,30,09-01-2023,Y101,AX01C,1,,L2Q00,4510737477,FDA2300006,C2Q00000,IN,07-03-2023,27-02-2023,,1009,AX01C-C010,YCS,5F12,2008774303,10,15-02-2023,27-02-2023,18-02-2023,27-02-2023,Ship Out
2.00877E+15,2008790620,10,17-01-2023,Y101,EJA118E,2,A,L2Q00,4510759050,FCA2300006,C2Q00000,IN,11-04-2023,05-04-2023,,1022,EJA118E-JMSCG-917EB-WA23C1SW00-AA25/KU22,YMG,5826,2008790642,10,17-03-2023,21-04-2023,24-03-2023,30-03-2023,Ship Out
2.00877E+15,2008790620,20,17-01-2023,Y101,EJA118E,2,A,L2Q00,4510759050,FCA2300006,C2Q00000,IN,11-04-2023,05-04-2023,,1022,EJA118E-JMSCG-917EB-WA23C1SW00-AA25/KU22,YMG,5826,2008790642,20,17-03-2023,21-04-2023,24-03-2023,30-03-2023,Ship Out
2.00877E+15,2008774273,10,09-01-2023,Y101,CP451,1,,L2Q00,4510737479,4510737479,C2Q00012,IN,27-05-2023,,,1009,CP451-50,YAS,3U12,2008774287,10,18-04-2023,16-05-2023,,,
2.00877E+15,2008790621,70,17-01-2023,Y101,AXG050,4,A,L2Q00,4510759051,FBA2300016,C2Q00000,IN,09-07-2023,,,1009,AXG050-GG000PA1AH212B-NNNNN/GRL/MU/SCT/E01/T01/PM1,YCS,5F12,2008790658,70,,29-06-2023,,,
2.00877E+15,2008790621,10,17-01-2023,Y101,AXG4A,4,A,L2Q00,4510759051,FBA2300016,C2Q00000,IN,07-06-2023,,,1009,AXG4A-G000121JA11/SCT/SB,YCS,5F12,2008790658,10,,30-05-2023,,,
2.00877E+15,2008790621,40,17-01-2023,Y101,AX01C,4,,L2Q00,4510759051,FBA2300016,C2Q00000,IN,04-04-2023,27-03-2023,,1009,AX01C-C005,YCS,5F12,2008790658,40,17-03-2023,27-03-2023,20-03-2023,27-03-2023,Ship Out
2.00877E+15,2008790621,60,17-01-2023,Y101,AXG025,3,A,L2Q00,4510759051,FBA2300016,C2Q00000,IN,09-07-2023,,,1009,AXG025-GG000PA1AH212B-NNNNN/GRL/MU/SCT/E01/T01/PM1,YCS,5F12,2008790658,60,,29-06-2023,,,
2.00877E+15,2008790621,20,17-01-2023,Y101,AXG4A,3,A,L2Q00,4510759051,FBA2300016,C2Q00000,IN,07-06-2023,,,1009,AXG4A-G000121JA11/SCT/SB,YCS,5F12,2008790658,20,,30-05-2023,,,
2.00877E+15,2008790621,50,17-01-2023,Y101,AX01C,3,,L2Q00,4510759051,FBA2300016,C2Q00000,IN,04-04-2023,27-03-2023,,1009,AX01C-C005,YCS,5F12,2008790658,50,17-03-2023,27-03-2023,20-03-2023,27-03-2023,Ship Out
2.00877E+15,2008790621,80,17-01-2023,Y101,AXG025,3,A,L2Q00,4510759051,FBA2300016,C2Q00000,IN,11-06-2023,,,1009,AXG025-GG000AA1CE212B-NNNNN/GRN/MU/SCT/E01/T01/PM1,YCS,5F12,2008790658,80,17-04-2023,01-06-2023,,,
2.00877E+15,2008790621,30,17-01-2023,Y101,AXG4A,3,A,L2Q00,4510759051,FBA2300016,C2Q00000,IN,07-06-2023,,,1009,AXG4A-G000121JA11/SCT/SB,YCS,5F12,2008790658,30,17-04-2023,30-05-2023,,,
2.00877E+15,2008790621,90,17-01-2023,Y101,AX01C,3,,L2Q00,4510759051,FBA2300016,C2Q00000,IN,04-04-2023,27-03-2023,,1009,AX01C-C005,YCS,5F12,2008790658,90,17-03-2023,27-03-2023,20-03-2023,27-03-2023,Ship Out
2.00877E+15,2008796481,10,19-01-2023,Y101,EJA210E,1,A,L2Q00,4510766174,FDA2300008,C2Q00000,IN,12-04-2023,24-03-2023,,1022,EJA210E-JMS5J-912EN-WA13B2HW00-B/TF1,YMG,5826,2008796491,10,03-03-2023,04-04-2023,09-03-2023,20-03-2023,Ship Out
2.00877E+15,2008798930,10,20-01-2023,Y101,AXG015,6,A,L2Q00,4510769101,FVA2300007,C2Q00000,IN,12-06-2023,,,1009,AXG015-GA000BA1AL212B-1JA11/GRL,YCS,5F12,2008798977,10,,02-06-2023,,,
2.00877E+15,2008798930,20,20-01-2023,Y101,AXG025,4,A,L2Q00,4510769101,FVA2300007,C2Q00000,IN,12-06-2023,,,1009,AXG025-GA000BA1AL212B-1JA11/GRL,YCS,5F12,2008798977,20,,02-06-2023,,,
2.00877E+15,2008774274,10,09-01-2023,Y101,S9548FA,12,,L2Q00,4510737540,4510737540,C2Q00012,IN,20-02-2023,14-02-2023,,1009,S9548FA,YAS,3U12,2008774288,10,18-01-2023,10-02-2023,02-02-2023,14-02-2023,Ship Out
2.00877E+15,2008798462,10,20-01-2023,Y101,EJA210E,6,A,L2Q00,4510768550,FCA23M0007,C2Q00000,IN,31-03-2023,24-03-2023,,1022,EJA210E-JMS4J-912EN-EA13B1WE01-B,YMG,5826,2008798491,10,03-03-2023,05-04-2023,10-03-2023,20-03-2023,Ship Out
2.00877E+15,2008769804,10,05-01-2023,Y113,CP471,6,A,L2Q00,DSN1905-A-10317,DSN1905-A-10317,C2Q00000,IN,17-04-2023,,,1009,CP471-00/Z,YAS,3U12,2008769820,10,17-03-2023,06-04-2023,03-04-2023,14-04-2023,Ship Out
2.00877E+15,2008774277,10,09-01-2023,Y101,106+G10C0DA6,1,,L2Q00,4510737541,4510737541,C2Q00012,IN,14-02-2023,27-02-2023,,1009,106+G10C0DA6,YCS,5F12,2008774301,10,10-01-2023,06-02-2023,31-01-2023,27-02-2023,Ship Out
2.00877E+15,2008774277,20,09-01-2023,Y101,104+G10C0JA5,1,,L2Q00,4510737541,4510737541,C2Q00012,IN,21-02-2023,27-02-2023,,1009,104+G10C0JA5,YCS,5F12,2008774301,20,10-01-2023,13-02-2023,02-02-2023,27-02-2023,Ship Out
2.00877E+15,2008790556,10,17-01-2023,Y101,EJA210E,3,A,L2Q00,4510759052,FDA2300010,C2Q00000,IN,10-04-2023,15-03-2023,,1022,EJA210E-JMS5J-912EN-WA12B1WW00-B,YMG,5826,2008790634,10,27-02-2023,29-03-2023,03-03-2023,08-03-2023,Ship Out
2.00877E+15,2008790556,20,17-01-2023,Y101,EJA210E,3,A,L2Q00,4510759052,FDA2300010,C2Q00000,IN,10-04-2023,15-03-2023,,1022,EJA210E-JMS5J-912EN-WA12A1WW00-B,YMG,5826,2008790634,20,28-02-2023,29-03-2023,06-03-2023,08-03-2023,Ship Out
2.00877E+15,2008790556,30,17-01-2023,Y101,EJA210E,3,A,L2Q00,4510759052,FDA2300010,C2Q00000,IN,29-03-2023,22-03-2023,,1022,EJA210E-JMS5J-912EN-WA13B1SW00-B,YMG,5826,2008790634,30,03-03-2023,29-03-2023,09-03-2023,16-03-2023,Ship Out
2.00877E+15,2008790556,40,17-01-2023,Y101,EJA210E,3,A,L2Q00,4510759052,FDA2300010,C2Q00000,IN,29-03-2023,22-03-2023,,1022,EJA210E-JMS5J-912EN-WA13A1SW00-B,YMG,5826,2008790634,40,03-03-2023,29-03-2023,09-03-2023,16-03-2023,Ship Out
2.00877E+15,2008844228,10,13-02-2023,Y101,YTA610,1,A,L2Q00,4510824798,PPL2200807,C2Q00000,IN,04-06-2023,,,1009,YTA610-JA1A2DB,YCS,5F12,2008844244,10,,25-05-2023,,,
2.00877E+15,2008844228,20,13-02-2023,Y101,YTA610,1,A,L2Q00,4510824798,PPL2200807,C2Q00000,IN,04-06-2023,,,1009,YTA610-JA1A2DB,YCS,5F12,2008844244,20,,25-05-2023,,,
2.00877E+15,2008844228,30,13-02-2023,Y101,YTA610,1,A,L2Q00,4510824798,PPL2200807,C2Q00000,IN,04-06-2023,,,1009,YTA610-JA1A2DB,YCS,5F12,2008844244,30,,25-05-2023,,,
2.00877E+15,2008858615,10,20-02-2023,Y101,YTA610,53,A,L2Q00,4510842859,FKA23M0008,C2Q00000,IN,11-06-2023,,,1009,YTA610-JA2A2DB/KU2,YCS,5F12,2008858673,10,,01-06-2023,,,
2.00877E+15,2008858743,10,20-02-2023,Y101,EJA118E,3,A,L2Q00,4510842976,FKA23M0007,C2Q00000,IN,08-05-2023,07-04-2023,,1022,EJA118E-JMSCJ-912EB-WA13A1SW00-BA28/KU22/A,YMG,5826,2008858793,10,20-03-2023,11-05-2023,27-03-2023,04-04-2023,Ship Out
2.00877E+15,2008771629,10,06-01-2023,Y113,GX90XA,1,A,L2Q00,QCK-OS0371,QCK-OS0371,C2Q00000,IN,07-02-2023,,,1009,GX90XA-10-U2N-CN,YCS,5F12,2008771947,10,15-01-2023,30-01-2023,17-01-2023,02-02-2023,Ship Out
2.00877E+15,2008798933,10,20-01-2023,Y101,EJA510E,5,A,L2Q00,4510769103,FHA2300004,C2Q00000,IN,04-04-2023,29-03-2023,,1022,EJA510E-JAS4N-012EL/KU22,YMG,5826,2008798972,10,15-03-2023,07-04-2023,23-03-2023,23-03-2023,Ship Out
2.00877E+15,2008798097,10,20-01-2023,Y101,YTA610,1,A,L2Q00,4510768121,FBA2300018,C2Q00000,IN,28-05-2023,,,1009,YTA610-JA1A2DB,YCS,5F12,2008798115,10,,18-05-2023,,,
2.00877E+15,2008798097,20,20-01-2023,Y101,YTA610,1,A,L2Q00,4510768121,FBA2300018,C2Q00000,IN,28-05-2023,,,1009,YTA610-JA1A2DB,YCS,5F12,2008798115,20,,18-05-2023,,,
2.00877E+15,2008798097,30,20-01-2023,Y101,YTA610,1,A,L2Q00,4510768121,FBA2300018,C2Q00000,IN,28-05-2023,,,1009,YTA610-JA1A2DB,YCS,5F12,2008798115,30,,18-05-2023,,,
2.00877E+15,2008798097,40,20-01-2023,Y101,YTA610,1,A,L2Q00,4510768121,FBA2300018,C2Q00000,IN,28-05-2023,,,1009,YTA610-JA1A2DB,YCS,5F12,2008798115,40,,18-05-2023,,,
2.00877E+15,2008798097,50,20-01-2023,Y101,YTA610,1,A,L2Q00,4510768121,FBA2300018,C2Q00000,IN,28-05-2023,,,1009,YTA610-JA1A2DB,YCS,5F12,2008798115,50,,18-05-2023,,,
2.00877E+15,2008798097,60,20-01-2023,Y101,YTA610,1,A,L2Q00,4510768121,FBA2300018,C2Q00000,IN,28-05-2023,,,1009,YTA610-JA1A2DB,YCS,5F12,2008798115,60,,18-05-2023,,,
2.00877E+15,2008798097,70,20-01-2023,Y101,YTA610,1,A,L2Q00,4510768121,FBA2300018,C2Q00000,IN,28-05-2023,,,1009,YTA610-JA1A2DB,YCS,5F12,2008798115,70,,18-05-2023,,,
2.00877E+15,2008798097,80,20-01-2023,Y101,YTA610,1,A,L2Q00,4510768121,FBA2300018,C2Q00000,IN,28-05-2023,,,1009,YTA610-JA1A2DB,YCS,5F12,2008798115,80,,18-05-2023,,,
2.00877E+15,2008798097,90,20-01-2023,Y101,YTA610,1,A,L2Q00,4510768121,FBA2300018,C2Q00000,IN,28-05-2023,,,1009,YTA610-JA1A2DB,YCS,5F12,2008798115,90,,18-05-2023,,,
2.00877E+15,2008798097,100,20-01-2023,Y101,YTA610,1,A,L2Q00,4510768121,FBA2300018,C2Q00000,IN,28-05-2023,,,1009,YTA610-JA1A2DB,YCS,5F12,2008798115,100,,18-05-2023,,,
2.00877E+15,2008798097,110,20-01-2023,Y101,YTA610,1,A,L2Q00,4510768121,FBA2300018,C2Q00000,IN,28-05-2023,,,1009,YTA610-JA1A2DB,YCS,5F12,2008798115,110,,18-05-2023,,,
2.00877E+15,2008801451,10,23-01-2023,Y101,AXG050,1,A,L2Q00,4510771774,FHA2300006,C2Q00000,IN,01-06-2023,,,1009,AXG050-GG000AA1AH212B-NNNNN/GRL/BSF,YCS,5F12,2008801492,10,,24-05-2023,,,
2.00877E+15,2008801451,20,23-01-2023,Y101,AXG4A,1,A,L2Q00,4510771774,FHA2300006,C2Q00000,IN,01-06-2023,,,1009,AXG4A-G000121JA11,YCS,5F12,2008801492,20,,24-05-2023,,,
2.00877E+15,2008801451,30,23-01-2023,Y101,AX01C,1,,L2Q00,4510771774,FHA2300006,C2Q00000,IN,01-06-2023,,,1009,AX01C-A005,YCS,5F12,2008801492,30,,24-05-2023,,,
2.00877E+15,2008838472,10,09-02-2023,Y101,YTA610,1,A,L2Q00,4510817517,PPL2200810,C2Q00000,IN,31-05-2023,,,1009,YTA610-JA2A2DB,YCS,5F12,2008838521,10,,23-05-2023,,,
2.00877E+15,2008838472,20,09-02-2023,Y101,YTA610,1,A,L2Q00,4510817517,PPL2200810,C2Q00000,IN,31-05-2023,,,1009,YTA610-JA2A2DB,YCS,5F12,2008838521,20,,23-05-2023,,,
2.00877E+15,2008838472,30,09-02-2023,Y101,YTA610,1,A,L2Q00,4510817517,PPL2200810,C2Q00000,IN,31-05-2023,,,1009,YTA610-JA2A2DB,YCS,5F12,2008838521,30,,23-05-2023,,,
2.00877E+15,2008838472,40,09-02-2023,Y101,YTA610,1,A,L2Q00,4510817517,PPL2200810,C2Q00000,IN,31-05-2023,,,1009,YTA610-JA2A2DB,YCS,5F12,2008838521,40,,23-05-2023,,,
2.00877E+15,2008838472,50,09-02-2023,Y101,YTA610,1,A,L2Q00,4510817517,PPL2200810,C2Q00000,IN,31-05-2023,,,1009,YTA610-JA2A2DB,YCS,5F12,2008838521,50,,23-05-2023,,,
2.00877E+15,2008838472,60,09-02-2023,Y101,YTA610,1,A,L2Q00,4510817517,PPL2200810,C2Q00000,IN,31-05-2023,,,1009,YTA610-JA2A2DB,YCS,5F12,2008838521,60,,23-05-2023,,,
2.00877E+15,2008838472,70,09-02-2023,Y101,YTA610,1,A,L2Q00,4510817517,PPL2200810,C2Q00000,IN,31-05-2023,,,1009,YTA610-JA2A2DB,YCS,5F12,2008838521,70,,23-05-2023,,,
2.00877E+15,2008838472,80,09-02-2023,Y101,YTA610,1,A,L2Q00,4510817517,PPL2200810,C2Q00000,IN,31-05-2023,,,1009,YTA610-JA2A2DB,YCS,5F12,2008838521,80,,23-05-2023,,,
2.00877E+15,2008838472,90,09-02-2023,Y101,YTA610,1,A,L2Q00,4510817517,PPL2200810,C2Q00000,IN,31-05-2023,,,1009,YTA610-JA2A2DB,YCS,5F12,2008838521,90,,23-05-2023,,,
2.00877E+15,2008838472,100,09-02-2023,Y101,YTA610,1,A,L2Q00,4510817517,PPL2200810,C2Q00000,IN,31-05-2023,,,1009,YTA610-JA2A2DB,YCS,5F12,2008838521,100,,23-05-2023,,,
2.00877E+15,2008838472,110,09-02-2023,Y101,YTA610,1,A,L2Q00,4510817517,PPL2200810,C2Q00000,IN,31-05-2023,,,1009,YTA610-JA2A2DB,YCS,5F12,2008838521,110,,23-05-2023,,,
2.00877E+15,2008838472,120,09-02-2023,Y101,YTA610,1,A,L2Q00,4510817517,PPL2200810,C2Q00000,IN,31-05-2023,,,1009,YTA610-JA2A2DB,YCS,5F12,2008838521,120,,23-05-2023,,,
2.00877E+15,2008838472,130,09-02-2023,Y101,YTA610,1,A,L2Q00,4510817517,PPL2200810,C2Q00000,IN,31-05-2023,,,1009,YTA610-JA2A2DB,YCS,5F12,2008838521,130,,23-05-2023,,,
2.00877E+15,2008838472,140,09-02-2023,Y101,YTA610,1,A,L2Q00,4510817517,PPL2200810,C2Q00000,IN,31-05-2023,,,1009,YTA610-JA2A2DB,YCS,5F12,2008838521,140,,23-05-2023,,,
2.00877E+15,2008838472,150,09-02-2023,Y101,YTA610,1,A,L2Q00,4510817517,PPL2200810,C2Q00000,IN,31-05-2023,,,1009,YTA610-JA2A2DB,YCS,5F12,2008838521,150,,23-05-2023,,,
2.00877E+15,2008838472,160,09-02-2023,Y101,YTA610,1,A,L2Q00,4510817517,PPL2200810,C2Q00000,IN,31-05-2023,,,1009,YTA610-JA2A2DB,YCS,5F12,2008838521,160,,23-05-2023,,,
2.00877E+15,2008838472,170,09-02-2023,Y101,YTA610,1,A,L2Q00,4510817517,PPL2200810,C2Q00000,IN,31-05-2023,,,1009,YTA610-JA2A2DB,YCS,5F12,2008838521,170,,23-05-2023,,,
2.00877E+15,2008838472,180,09-02-2023,Y101,YTA610,1,A,L2Q00,4510817517,PPL2200810,C2Q00000,IN,31-05-2023,,,1009,YTA610-JA2A2DB,YCS,5F12,2008838521,180,,23-05-2023,,,
2.00877E+15,2008838472,190,09-02-2023,Y101,YTA610,1,A,L2Q00,4510817517,PPL2200810,C2Q00000,IN,31-05-2023,,,1009,YTA610-JA2A2DB,YCS,5F12,2008838521,190,,23-05-2023,,,
2.00877E+15,2008838472,200,09-02-2023,Y101,YTA610,1,A,L2Q00,4510817517,PPL2200810,C2Q00000,IN,31-05-2023,,,1009,YTA610-JA2A2DB,YCS,5F12,2008838521,200,,23-05-2023,,,
2.00877E+15,2008838472,210,09-02-2023,Y101,YTA610,1,A,L2Q00,4510817517,PPL2200810,C2Q00000,IN,31-05-2023,,,1009,YTA610-JA2A2DB,YCS,5F12,2008838521,210,,23-05-2023,,,
2.00877E+15,2008838472,220,09-02-2023,Y101,YTA610,1,A,L2Q00,4510817517,PPL2200810,C2Q00000,IN,31-05-2023,,,1009,YTA610-JA2A2DB,YCS,5F12,2008838521,220,,23-05-2023,,,
